"_time","event.event_type","event.source","event.alarm_title","event.alert_description"
"2017-07-31T07:19:46.475-0700","alert.raw.wavefront","lvdc-b-lbn01_mgmt.dcnet.intuit.net","PI:Network:f5 connections per second"," Failing metric : network.f5.connections
 Tags : model=big-ip_10250,location=las,os=f5,zone=b
 query : align(60s,max,ts(""network.f5.connections"")) > 400000
 url : https://intuit.wavefront.com/u/fNBpgHBRtG"
"2017-08-08T23:05:38.936-0700","alert.raw.wavefront","waqc-igtm1_eth0.dcnet.intuit.net","PI:Network:f5 cpu utilization"," Failing metric : network.f5.sysmultihostcputable.cpuusageratio.5m
 Tags : cpu=3,model=big-ip_3900,location=qcy,os=f5,zone=a
 query : align(60s,max,ts(""network.f5.sysmultihostcputable.cpuusageratio.5m"" )) > 50
 url : https://intuit.wavefront.com/u/lGTd0RkSd7"
"2017-08-08T23:05:38.936-0700","alert.raw.wavefront","waqc-igtm1_eth0.dcnet.intuit.net","PI:Network:f5 cpu utilization"," Failing metric : network.f5.sysmultihostcputable.cpuusageratio.5m
 Tags : cpu=3,model=big-ip_3900,location=qcy,os=f5,zone=a
 query : align(60s,max,ts(""network.f5.sysmultihostcputable.cpuusageratio.5m"" )) > 50
 url : https://intuit.wavefront.com/u/lGTd0RkSd7"
"2017-08-08T23:05:38.936-0700","alert.raw.wavefront","igtm-qcy.dcnet.intuit.net","PI:Network:f5 cpu utilization"," Failing metric : network.f5.sysmultihostcputable.cpuusageratio.5m
 Tags : cpu=3,model=big-ip_3900,location=qcy,os=f5,zone=a
 query : align(60s,max,ts(""network.f5.sysmultihostcputable.cpuusageratio.5m"" )) > 50
 url : https://intuit.wavefront.com/u/lGTd0RkSd7"
"2017-08-08T23:05:38.936-0700","alert.raw.wavefront","igtm-qcy.dcnet.intuit.net","PI:Network:f5 cpu utilization"," Failing metric : network.f5.sysmultihostcputable.cpuusageratio.5m
 Tags : cpu=3,model=big-ip_3900,location=qcy,os=f5,zone=a
 query : align(60s,max,ts(""network.f5.sysmultihostcputable.cpuusageratio.5m"" )) > 50
 url : https://intuit.wavefront.com/u/lGTd0RkSd7"
"2017-08-05T13:06:24.414-0700","alert.raw.wavefront","lb2-svc-ts1-las_eth0.dcnet.intuit.net","PI:Network:f5 connections per second"," Failing metric : network.f5.connections
 Tags : model=big-ip_8900,location=las,os=f5,zone=1
 query : align(60s,max,ts(""network.f5.connections"")) > 400000
 url : https://intuit.wavefront.com/u/pRQrkm0XQC"
"2017-08-05T13:06:24.414-0700","alert.raw.wavefront","lb2-svc-ts1-las_eth0.dcnet.intuit.net","PI:Network:f5 connections per second"," Failing metric : network.f5.connections
 Tags : model=big-ip_8900,location=las,os=f5,zone=1
 query : align(60s,max,ts(""network.f5.connections"")) > 400000
 url : https://intuit.wavefront.com/u/pRQrkm0XQC"
"2017-08-04T17:22:04.611-0700","alert.raw.wavefront","lb2-svc-ts1-las_eth0.dcnet.intuit.net","PI:Network:f5 connections per second"," Failing metric : network.f5.connections
 Tags : model=big-ip_8900,location=las,os=f5,zone=1
 query : align(60s,max,ts(""network.f5.connections"")) > 400000
 url : https://intuit.wavefront.com/u/LF8Z8Mpw7h"
"2017-07-27T11:05:27.329-0700","alert.raw.wavefront","gtm2-ppd-svc-las_eth0.dcnet.intuit.net","PI:Network:f5:GTM-LTM server status"," Failing metric : network.f5.gtmserveravailstate
 Tags : server=_common_qcy-f01-avi-ppd.dcnet.intuit.net,model=unknown,location=las,os=f5,zone=1
 query : (lag(5m,(ts(network.f5.gtmserveravailstate))))-(ts(network.f5.gtmserveravailstate)) < 0.0
 url : https://intuit.wavefront.com/u/CkbW6X04d7"
"2017-07-27T11:05:27.329-0700","alert.raw.wavefront","waqc-gtm1_eth0.dcnet.intuit.net","PI:Network:f5:GTM-LTM server status"," Failing metric : network.f5.gtmserveravailstate
 Tags : server=_common_qcy-f01-avi-ppd.dcnet.intuit.net,location=qcy,model=big-ip_3900,os=f5,zone=a
 query : (lag(5m,(ts(network.f5.gtmserveravailstate))))-(ts(network.f5.gtmserveravailstate)) < 0.0
 url : https://intuit.wavefront.com/u/CkbW6X04d7"
"2017-07-27T11:05:27.329-0700","alert.raw.wavefront","waqc-gtm2-ppd_eth0.dcnet.intuit.net","PI:Network:f5:GTM-LTM server status"," Failing metric : network.f5.gtmserveravailstate
 Tags : server=_common_qcy-f01-avi-ppd.dcnet.intuit.net,model=unknown,location=qcy,os=f5,zone=1
 query : (lag(5m,(ts(network.f5.gtmserveravailstate))))-(ts(network.f5.gtmserveravailstate)) < 0.0
 url : https://intuit.wavefront.com/u/CkbW6X04d7"
"2017-07-27T11:05:27.329-0700","alert.raw.wavefront","gtm-svc-las_eth0.dcnet.intuit.net","PI:Network:f5:GTM-LTM server status"," Failing metric : network.f5.gtmserveravailstate
 Tags : server=_common_qcy-f01-avi-ppd.dcnet.intuit.net,model=big-ip_3900,location=las,os=f5,zone=1
 query : (lag(5m,(ts(network.f5.gtmserveravailstate))))-(ts(network.f5.gtmserveravailstate)) < 0.0
 url : https://intuit.wavefront.com/u/CkbW6X04d7"
"2017-07-27T05:04:28.969-0700","alert.raw.wavefront","gtm-svc-las_eth0.dcnet.intuit.net","PI:Network:f5:GTM-LTM server status"," Failing metric : network.f5.gtmserveravailstate
 Tags : server=_common_aws-cname-resolution,model=big-ip_3900,location=las,os=f5,zone=1
 query : (lag(5m,(ts(network.f5.gtmserveravailstate))))-(ts(network.f5.gtmserveravailstate)) < 0.0
 url : https://intuit.wavefront.com/u/tNmJM8TfXJ"
"2017-07-27T05:04:28.969-0700","alert.raw.wavefront","gtm-svc-las_eth0.dcnet.intuit.net","PI:Network:f5:GTM-LTM server status"," Failing metric : network.f5.gtmserveravailstate
 Tags : server=_common_aws-cname-resolution,model=big-ip_3900,location=las,os=f5,zone=1
 query : (lag(5m,(ts(network.f5.gtmserveravailstate))))-(ts(network.f5.gtmserveravailstate)) < 0.0
 url : https://intuit.wavefront.com/u/tNmJM8TfXJ"
"2017-07-27T04:54:39.822-0700","alert.raw.wavefront","gtm-svc-las_eth0.dcnet.intuit.net","PI:Network:f5:GTM-LTM server status"," Failing metric : network.f5.gtmserveravailstate
 Tags : server=_common_aws-cname-resolution,model=big-ip_3900,location=las,os=f5,zone=1
 query : (lag(5m,(ts(network.f5.gtmserveravailstate))))-(ts(network.f5.gtmserveravailstate)) < 0.0
 url : https://intuit.wavefront.com/u/NQHSm5JtP8"
"2017-07-27T04:54:39.822-0700","alert.raw.wavefront","gtm-svc-las_eth0.dcnet.intuit.net","PI:Network:f5:GTM-LTM server status"," Failing metric : network.f5.gtmserveravailstate
 Tags : server=_common_aws-cname-resolution,model=big-ip_3900,location=las,os=f5,zone=1
 query : (lag(5m,(ts(network.f5.gtmserveravailstate))))-(ts(network.f5.gtmserveravailstate)) < 0.0
 url : https://intuit.wavefront.com/u/NQHSm5JtP8"
"2017-07-26T22:49:17.117-0700","alert.raw.wavefront","waqc-igtm1_eth0.dcnet.intuit.net","PI:Network:f5:GTM-LTM server status"," Failing metric : network.f5.gtmserveravailstate
 Tags : server=_common_qcy-da-f01-avi-ppd.dcnet.intuit.net,location=qcy,model=big-ip_3900,os=f5,zone=a
 query : (lag(5m,(ts(network.f5.gtmserveravailstate))))-(ts(network.f5.gtmserveravailstate)) < 0.0
 url : https://intuit.wavefront.com/u/tjYJrlLspJ"
"2017-07-26T22:49:17.117-0700","alert.raw.wavefront","waqc-igtm1_eth0.dcnet.intuit.net","PI:Network:f5:GTM-LTM server status"," Failing metric : network.f5.gtmserveravailstate
 Tags : server=_common_qcy-da-f01-avi-ppd.dcnet.intuit.net,location=qcy,model=big-ip_3900,os=f5,zone=a
 query : (lag(5m,(ts(network.f5.gtmserveravailstate))))-(ts(network.f5.gtmserveravailstate)) < 0.0
 url : https://intuit.wavefront.com/u/tjYJrlLspJ"
"2017-07-26T22:49:17.117-0700","alert.raw.wavefront","igtm-qcy.dcnet.intuit.net","PI:Network:f5:GTM-LTM server status"," Failing metric : network.f5.gtmserveravailstate
 Tags : server=_common_qcy-da-f01-avi-ppd.dcnet.intuit.net,location=qcy,model=big-ip_3900,os=f5,zone=a
 query : (lag(5m,(ts(network.f5.gtmserveravailstate))))-(ts(network.f5.gtmserveravailstate)) < 0.0
 url : https://intuit.wavefront.com/u/tjYJrlLspJ"
"2017-07-26T22:49:17.117-0700","alert.raw.wavefront","igtm-qcy.dcnet.intuit.net","PI:Network:f5:GTM-LTM server status"," Failing metric : network.f5.gtmserveravailstate
 Tags : server=_common_qcy-da-f01-avi-ppd.dcnet.intuit.net,location=qcy,model=big-ip_3900,os=f5,zone=a
 query : (lag(5m,(ts(network.f5.gtmserveravailstate))))-(ts(network.f5.gtmserveravailstate)) < 0.0
 url : https://intuit.wavefront.com/u/tjYJrlLspJ"
"2017-07-26T22:49:17.117-0700","alert.raw.wavefront","igtm-svc-las_eth0.dcnet.intuit.net","PI:Network:f5:GTM-LTM server status"," Failing metric : network.f5.gtmserveravailstate
 Tags : server=_common_qcy-da-f01-avi-ppd.dcnet.intuit.net,model=big-ip_3900,location=las,os=f5,zone=1
 query : (lag(5m,(ts(network.f5.gtmserveravailstate))))-(ts(network.f5.gtmserveravailstate)) < 0.0
 url : https://intuit.wavefront.com/u/tjYJrlLspJ"
"2017-07-26T22:49:17.117-0700","alert.raw.wavefront","igtm-svc-las_eth0.dcnet.intuit.net","PI:Network:f5:GTM-LTM server status"," Failing metric : network.f5.gtmserveravailstate
 Tags : server=_common_qcy-da-f01-avi-ppd.dcnet.intuit.net,model=big-ip_3900,location=las,os=f5,zone=1
 query : (lag(5m,(ts(network.f5.gtmserveravailstate))))-(ts(network.f5.gtmserveravailstate)) < 0.0
 url : https://intuit.wavefront.com/u/tjYJrlLspJ"
"2017-07-26T09:30:22.985-0700","alert.raw.wavefront","gtm2-ppd-svc-las_eth0.dcnet.intuit.net","PI:Network:f5:GTM-LTM server status"," Failing metric : network.f5.gtmserveravailstate
 Tags : server=_common_qcy-f01-avi-ppd.dcnet.intuit.net,model=unknown,location=las,os=f5,zone=1
 query : (lag(5m,(ts(network.f5.gtmserveravailstate))))-(ts(network.f5.gtmserveravailstate)) < 0.0
 url : https://intuit.wavefront.com/u/hNGl3vnpHj"
"2017-07-26T09:30:22.985-0700","alert.raw.wavefront","igtm-svc-las_eth0.dcnet.intuit.net","PI:Network:f5:GTM-LTM server status"," Failing metric : network.f5.gtmserveravailstate
 Tags : server=_common_qcy-f01-avi-ppd.dcnet.intuit.net,model=big-ip_3900,location=las,os=f5,zone=1
 query : (lag(5m,(ts(network.f5.gtmserveravailstate))))-(ts(network.f5.gtmserveravailstate)) < 0.0
 url : https://intuit.wavefront.com/u/hNGl3vnpHj"
"2017-07-26T09:30:22.985-0700","alert.raw.wavefront","waqc-igtm1_eth0.dcnet.intuit.net","PI:Network:f5:GTM-LTM server status"," Failing metric : network.f5.gtmserveravailstate
 Tags : server=_common_qcy-f01-avi-ppd.dcnet.intuit.net,location=qcy,model=big-ip_3900,os=f5,zone=a
 query : (lag(5m,(ts(network.f5.gtmserveravailstate))))-(ts(network.f5.gtmserveravailstate)) < 0.0
 url : https://intuit.wavefront.com/u/hNGl3vnpHj"
"2017-07-26T09:30:22.985-0700","alert.raw.wavefront","waqc-igtm2-ppd_eth0.dcnet.intuit.net","PI:Network:f5:GTM-LTM server status"," Failing metric : network.f5.gtmserveravailstate
 Tags : server=_common_qcy-f01-avi-ppd.dcnet.intuit.net,model=unknown,location=qcy,os=f5,zone=1
 query : (lag(5m,(ts(network.f5.gtmserveravailstate))))-(ts(network.f5.gtmserveravailstate)) < 0.0
 url : https://intuit.wavefront.com/u/hNGl3vnpHj"
"2017-07-26T09:30:22.985-0700","alert.raw.wavefront","waqc-gtm2-ppd_eth0.dcnet.intuit.net","PI:Network:f5:GTM-LTM server status"," Failing metric : network.f5.gtmserveravailstate
 Tags : server=_common_qcy-f01-avi-ppd.dcnet.intuit.net,model=unknown,location=qcy,os=f5,zone=1
 query : (lag(5m,(ts(network.f5.gtmserveravailstate))))-(ts(network.f5.gtmserveravailstate)) < 0.0
 url : https://intuit.wavefront.com/u/hNGl3vnpHj"
"2017-07-26T09:30:22.985-0700","alert.raw.wavefront","igtm-qcy.dcnet.intuit.net","PI:Network:f5:GTM-LTM server status"," Failing metric : network.f5.gtmserveravailstate
 Tags : server=_common_qcy-f01-avi-ppd.dcnet.intuit.net,location=qcy,model=big-ip_3900,os=f5,zone=a
 query : (lag(5m,(ts(network.f5.gtmserveravailstate))))-(ts(network.f5.gtmserveravailstate)) < 0.0
 url : https://intuit.wavefront.com/u/hNGl3vnpHj"
"2017-07-26T09:30:22.985-0700","alert.raw.wavefront","gtm-svc-las_eth0.dcnet.intuit.net","PI:Network:f5:GTM-LTM server status"," Failing metric : network.f5.gtmserveravailstate
 Tags : server=_common_qcy-f01-avi-ppd.dcnet.intuit.net,model=big-ip_3900,location=las,os=f5,zone=1
 query : (lag(5m,(ts(network.f5.gtmserveravailstate))))-(ts(network.f5.gtmserveravailstate)) < 0.0
 url : https://intuit.wavefront.com/u/hNGl3vnpHj"
"2017-07-25T10:55:38.410-0700","alert.raw.wavefront","gtm2-ppd-svc-las_eth0.dcnet.intuit.net","PI:Network:f5:GTM-LTM server status"," Failing metric : network.f5.gtmserveravailstate
 Tags : server=_common_las-f01-avi-ppd.dcnet.intuit.net,model=unknown,location=las,os=f5,zone=1
 query : (lag(5m,(ts(network.f5.gtmserveravailstate))))-(ts(network.f5.gtmserveravailstate)) < 0.0
 url : https://intuit.wavefront.com/u/qMNY3ZxKhy"
"2017-07-25T10:55:38.410-0700","alert.raw.wavefront","gtm2-ppd-svc-las_eth0.dcnet.intuit.net","PI:Network:f5:GTM-LTM server status"," Failing metric : network.f5.gtmserveravailstate
 Tags : server=_common_las-f01-avi-ppd.dcnet.intuit.net,model=unknown,location=las,os=f5,zone=1
 query : (lag(5m,(ts(network.f5.gtmserveravailstate))))-(ts(network.f5.gtmserveravailstate)) < 0.0
 url : https://intuit.wavefront.com/u/qMNY3ZxKhy"
"2017-07-25T10:55:38.410-0700","alert.raw.wavefront","gtm-svc-las_eth0.dcnet.intuit.net","PI:Network:f5:GTM-LTM server status"," Failing metric : network.f5.gtmserveravailstate
 Tags : server=_common_las-f01-avi-ppd.dcnet.intuit.net,model=big-ip_3900,location=las,os=f5,zone=1
 query : (lag(5m,(ts(network.f5.gtmserveravailstate))))-(ts(network.f5.gtmserveravailstate)) < 0.0
 url : https://intuit.wavefront.com/u/qMNY3ZxKhy"
"2017-07-25T10:55:38.410-0700","alert.raw.wavefront","gtm-svc-las_eth0.dcnet.intuit.net","PI:Network:f5:GTM-LTM server status"," Failing metric : network.f5.gtmserveravailstate
 Tags : server=_common_las-f01-avi-ppd.dcnet.intuit.net,model=big-ip_3900,location=las,os=f5,zone=1
 query : (lag(5m,(ts(network.f5.gtmserveravailstate))))-(ts(network.f5.gtmserveravailstate)) < 0.0
 url : https://intuit.wavefront.com/u/qMNY3ZxKhy"
"2017-07-25T10:55:38.410-0700","alert.raw.wavefront","waqc-gtm1_eth0.dcnet.intuit.net","PI:Network:f5:GTM-LTM server status"," Failing metric : network.f5.gtmserveravailstate
 Tags : server=_common_las-f01-avi-ppd.dcnet.intuit.net,location=qcy,model=big-ip_3900,os=f5,zone=a
 query : (lag(5m,(ts(network.f5.gtmserveravailstate))))-(ts(network.f5.gtmserveravailstate)) < 0.0
 url : https://intuit.wavefront.com/u/qMNY3ZxKhy"
"2017-07-25T10:55:38.410-0700","alert.raw.wavefront","waqc-gtm1_eth0.dcnet.intuit.net","PI:Network:f5:GTM-LTM server status"," Failing metric : network.f5.gtmserveravailstate
 Tags : server=_common_las-f01-avi-ppd.dcnet.intuit.net,location=qcy,model=big-ip_3900,os=f5,zone=a
 query : (lag(5m,(ts(network.f5.gtmserveravailstate))))-(ts(network.f5.gtmserveravailstate)) < 0.0
 url : https://intuit.wavefront.com/u/qMNY3ZxKhy"
"2017-07-26T21:58:38.667-0700","alert.raw.wavefront","waqc-igtm1_eth0.dcnet.intuit.net","PI:Network:f5:GTM-LTM server status"," Failing metric : network.f5.gtmserveravailstate
 Tags : server=_common_las-f01-avi-prd.dcnet.intuit.net,location=qcy,model=big-ip_3900,os=f5,zone=a
 query : (lag(5m,(ts(network.f5.gtmserveravailstate))))-(ts(network.f5.gtmserveravailstate)) < 0.0
 url : https://intuit.wavefront.com/u/L0dLdy7JKH"
"2017-07-26T21:58:38.667-0700","alert.raw.wavefront","waqc-igtm1_eth0.dcnet.intuit.net","PI:Network:f5:GTM-LTM server status"," Failing metric : network.f5.gtmserveravailstate
 Tags : server=_common_las-f01-avi-prd.dcnet.intuit.net,location=qcy,model=big-ip_3900,os=f5,zone=a
 query : (lag(5m,(ts(network.f5.gtmserveravailstate))))-(ts(network.f5.gtmserveravailstate)) < 0.0
 url : https://intuit.wavefront.com/u/L0dLdy7JKH"
"2017-07-26T21:58:38.667-0700","alert.raw.wavefront","igtm-qcy.dcnet.intuit.net","PI:Network:f5:GTM-LTM server status"," Failing metric : network.f5.gtmserveravailstate
 Tags : server=_common_las-f01-avi-prd.dcnet.intuit.net,location=qcy,model=big-ip_3900,os=f5,zone=a
 query : (lag(5m,(ts(network.f5.gtmserveravailstate))))-(ts(network.f5.gtmserveravailstate)) < 0.0
 url : https://intuit.wavefront.com/u/L0dLdy7JKH"
"2017-07-26T21:58:38.667-0700","alert.raw.wavefront","igtm-qcy.dcnet.intuit.net","PI:Network:f5:GTM-LTM server status"," Failing metric : network.f5.gtmserveravailstate
 Tags : server=_common_las-f01-avi-prd.dcnet.intuit.net,location=qcy,model=big-ip_3900,os=f5,zone=a
 query : (lag(5m,(ts(network.f5.gtmserveravailstate))))-(ts(network.f5.gtmserveravailstate)) < 0.0
 url : https://intuit.wavefront.com/u/L0dLdy7JKH"
"2017-07-26T17:32:43.446-0700","alert.raw.wavefront","waqc-gtm1_eth0.dcnet.intuit.net","PI:Network:f5:GTM-LTM server status"," Failing metric : network.f5.gtmserveravailstate
 Tags : server=_common_aws-cname-resolution,location=qcy,model=big-ip_3900,os=f5,zone=a
 query : (lag(5m,(ts(network.f5.gtmserveravailstate))))-(ts(network.f5.gtmserveravailstate)) < 0.0
 url : https://intuit.wavefront.com/u/qC4Tf084gX"
"2017-07-26T17:32:43.446-0700","alert.raw.wavefront","waqc-gtm1_eth0.dcnet.intuit.net","PI:Network:f5:GTM-LTM server status"," Failing metric : network.f5.gtmserveravailstate
 Tags : server=_common_aws-cname-resolution,location=qcy,model=big-ip_3900,os=f5,zone=a
 query : (lag(5m,(ts(network.f5.gtmserveravailstate))))-(ts(network.f5.gtmserveravailstate)) < 0.0
 url : https://intuit.wavefront.com/u/qC4Tf084gX"
"2017-07-26T17:32:43.446-0700","alert.raw.wavefront","gtm3-svc-las_eth0.dcnet.intuit.net","PI:Network:f5:GTM-LTM server status"," Failing metric : network.f5.gtmserveravailstate
 Tags : server=_common_aws-cname-resolution,model=unknown,location=las,os=f5,zone=1
 query : (lag(5m,(ts(network.f5.gtmserveravailstate))))-(ts(network.f5.gtmserveravailstate)) < 0.0
 url : https://intuit.wavefront.com/u/qC4Tf084gX"
"2017-07-26T17:32:43.446-0700","alert.raw.wavefront","gtm3-svc-las_eth0.dcnet.intuit.net","PI:Network:f5:GTM-LTM server status"," Failing metric : network.f5.gtmserveravailstate
 Tags : server=_common_aws-cname-resolution,model=unknown,location=las,os=f5,zone=1
 query : (lag(5m,(ts(network.f5.gtmserveravailstate))))-(ts(network.f5.gtmserveravailstate)) < 0.0
 url : https://intuit.wavefront.com/u/qC4Tf084gX"
"2017-07-25T17:57:34.805-0700","alert.raw.wavefront","waqc-igtm2-prd_eth0.dcnet.intuit.net","PI:Network:f5:GTM-LTM server status"," Failing metric : network.f5.gtmserveravailstate
 Tags : server=_common_lb1-prod-c-qcy.dcnet.intuit.net-rd201,model=unknown,location=qcy,os=f5,zone=1
 query : (lag(5m,(ts(network.f5.gtmserveravailstate))))-(ts(network.f5.gtmserveravailstate)) < 0.0
 url : https://intuit.wavefront.com/u/YDrVpqbQFT"
"2017-07-25T17:57:34.805-0700","alert.raw.wavefront","waqc-igtm2-prd_eth0.dcnet.intuit.net","PI:Network:f5:GTM-LTM server status"," Failing metric : network.f5.gtmserveravailstate
 Tags : server=_common_lb1-prod-c-qcy.dcnet.intuit.net-rd201,model=unknown,location=qcy,os=f5,zone=1
 query : (lag(5m,(ts(network.f5.gtmserveravailstate))))-(ts(network.f5.gtmserveravailstate)) < 0.0
 url : https://intuit.wavefront.com/u/YDrVpqbQFT"
"2017-07-25T15:20:15.164-0700","alert.raw.wavefront","waqc-igtm1_eth0.dcnet.intuit.net","PI:Network:f5 cpu utilization"," Failing metric : network.f5.sysmultihostcputable.cpuusageratio.5m
 Tags : cpu=1,model=big-ip_3900,location=qcy,os=f5,zone=a
 query : align(60s,max,ts(""network.f5.sysmultihostcputable.cpuusageratio.5m"" )) > 50
 url : https://intuit.wavefront.com/u/g56GnhF6Y3"
"2017-07-25T15:20:15.164-0700","alert.raw.wavefront","igtm-svc-las_eth0.dcnet.intuit.net","PI:Network:f5 cpu utilization"," Failing metric : network.f5.sysmultihostcputable.cpuusageratio.5m
 Tags : cpu=1,model=big-ip_3900,location=las,os=f5,zone=1
 query : align(60s,max,ts(""network.f5.sysmultihostcputable.cpuusageratio.5m"" )) > 50
 url : https://intuit.wavefront.com/u/g56GnhF6Y3"
"2017-07-25T15:20:15.164-0700","alert.raw.wavefront","igtm-qcy.dcnet.intuit.net","PI:Network:f5 cpu utilization"," Failing metric : network.f5.sysmultihostcputable.cpuusageratio.5m
 Tags : cpu=1,model=big-ip_3900,location=qcy,os=f5,zone=a
 query : align(60s,max,ts(""network.f5.sysmultihostcputable.cpuusageratio.5m"" )) > 50
 url : https://intuit.wavefront.com/u/g56GnhF6Y3"
"2017-07-25T15:16:04.388-0700","alert.raw.wavefront","igtm-svc-las_eth0.dcnet.intuit.net","PI:Network:f5:GTM-LTM server status"," Failing metric : network.f5.gtmserveravailstate
 Tags : server=_common_qcy-ses-avi-prd.dcnet.intuit.net,model=big-ip_3900,location=las,os=f5,zone=1
 query : (lag(5m,(ts(network.f5.gtmserveravailstate))))-(ts(network.f5.gtmserveravailstate)) < 0.0
 url : https://intuit.wavefront.com/u/KLzLBQDLgz"
"2017-07-25T15:16:04.388-0700","alert.raw.wavefront","waqc-igtm1_eth0.dcnet.intuit.net","PI:Network:f5:GTM-LTM server status"," Failing metric : network.f5.gtmserveravailstate
 Tags : server=_common_qcy-ses-avi-prd.dcnet.intuit.net,model=big-ip_3900,location=qcy,os=f5,zone=a
 query : (lag(5m,(ts(network.f5.gtmserveravailstate))))-(ts(network.f5.gtmserveravailstate)) < 0.0
 url : https://intuit.wavefront.com/u/KLzLBQDLgz"
"2017-07-25T15:16:04.388-0700","alert.raw.wavefront","igtm-qcy.dcnet.intuit.net","PI:Network:f5:GTM-LTM server status"," Failing metric : network.f5.gtmserveravailstate
 Tags : server=_common_qcy-ses-avi-prd.dcnet.intuit.net,model=big-ip_3900,location=qcy,os=f5,zone=a
 query : (lag(5m,(ts(network.f5.gtmserveravailstate))))-(ts(network.f5.gtmserveravailstate)) < 0.0
 url : https://intuit.wavefront.com/u/KLzLBQDLgz"
"2017-07-24T14:15:33.737-0700","alert.raw.wavefront","igtm-svc-las_eth0.dcnet.intuit.net","PI:Network:f5 cpu utilization"," Failing metric : network.f5.sysmultihostcputable.cpuusageratio.5m
 Tags : cpu=3,model=big-ip_3900,location=las,os=f5,zone=1
 query : align(60s,max,ts(""network.f5.sysmultihostcputable.cpuusageratio.5m"" )) > 50
 url : https://intuit.wavefront.com/u/vmxBydDrQ3"
"2017-07-23T01:37:47.595-0700","alert.raw.wavefront","qdc-e-lbsm01_mgmt.dcnet.intuit.net","PI:Network:f5 connections per second"," Failing metric : network.f5.connections
 Tags : location=qcy,model=big-ip_10250,os=f5,zone=e
 query : align(60s,max,ts(""network.f5.connections"")) > 400000
 url : https://intuit.wavefront.com/u/X3RJYhffjD"
"2017-07-19T16:57:40.550-0700","alert.raw.wavefront","igtm-svc-las_eth0.dcnet.intuit.net","PI:Network:f5:GTM-LTM server status"," Failing metric : network.f5.gtmserveravailstate
 Tags : server=_common_las-f01-avi-ppd.dcnet.intuit.net,model=big-ip_3900,location=las,os=f5,zone=1
 query : (lag(5m,(ts(network.f5.gtmserveravailstate))))-(ts(network.f5.gtmserveravailstate)) < 0.0
 url : https://intuit.wavefront.com/u/2lkHcLz9Yf"
